state_constituency_id,state_constituency_name,state_id,lga_id
SC_379_GM,Funakaye North,ST_GO,LGA_GO_FUNAKAYE
SC_380_GM,Funakaye South,ST_GO,LGA_GO_FUNAKAYE
SC_381_GM,Gombe North,ST_GO,LGA_GO_GOMBE
SC_382_GM,Gombe South,ST_GO,LGA_GO_GOMBE
SC_383_GM,Kaltungo West,ST_GO,LGA_GO_KALTUNGO
SC_384_GM,Kaltungo East,ST_GO,LGA_GO_KALTUNGO
SC_385_GM,Nafada North,ST_GO,LGA_GO_NAFADA
SC_386_GM,Nafada South,ST_GO,LGA_GO_NAFADA
SC_387_GM,Shongom,ST_GO,LGA_GO_SHONGOM
SC_388_GM,Pero Chonge,ST_GO,LGA_GO_SHONGOM
SC_389_GM,Deba,ST_GO,LGA_GO_YAMALTU_DEBA
SC_390_GM,Yamaltu East,ST_GO,LGA_GO_YAMALTU_DEBA
SC_391_GM,Yamaltu West,ST_GO,LGA_GO_YAMALTU_DEBA
SC_392_GM,Kwami East,ST_GO,LGA_GO_KWAMI
SC_393_GM,Kwami West,ST_GO,LGA_GO_KWAMI
SC_394_IM,Aboh Mbaise,ST_IM,LGA_IM_ABOH_MBAISE
SC_395_IM,Ahiazu Mbaise,ST_IM,LGA_IM_AHIAZU_MBAISE
SC_396_IM,Ehime Mbano,ST_IM,LGA_IM_EHIME_MBANO
SC_397_IM,Ezinihitte,ST_IM,LGA_IM_EZINIHITTE
SC_398_IM,Ideato North,ST_IM,LGA_IM_IDEATO_NORTH
SC_399_IM,Ideato South,ST_IM,LGA_IM_IDEATO_SOUTH
SC_400_IM,Ihitte/Uboma,ST_IM,LGA_IM_IHITTE_UBOMA
SC_401_IM,Ikeduru,ST_IM,LGA_IM_IKEDURU
SC_402_IM,Isiala Mbano,ST_IM,LGA_IM_ISIALA_MBANO
SC_403_IM,Isu,ST_IM,LGA_IM_ISU
SC_404_IM,Mbaitoli,ST_IM,LGA_IM_MBAITOLI
SC_405_IM,Ngor Okpala,ST_IM,LGA_IM_NGOR_OKPALA
SC_406_IM,Njaba,ST_IM,LGA_IM_NJABA
SC_407_IM,Nwangele,ST_IM,LGA_IM_NWANGELE
SC_408_IM,Nkwerre,ST_IM,LGA_IM_NKWERRE
SC_409_IM,Obowo,ST_IM,LGA_IM_OBOWO
SC_410_IM,Oguta,ST_IM,LGA_IM_OGUTA
SC_411_IM,Ohaji/Egbema,ST_IM,LGA_IM_OHAJI_EGBEMA
SC_412_IM,Okigwe,ST_IM,LGA_IM_OKIGWE
SC_414_IM,Orlu,ST_IM,LGA_IM_ORLU
SC_415_IM,Orsu,ST_IM,LGA_IM_ORSU
SC_416_IM,Oru East,ST_IM,LGA_IM_ORU_EAST
SC_417_IM,Oru West,ST_IM,LGA_IM_ORU_WEST
SC_418_IM,Owerri Municipal,ST_IM,LGA_IM_OWERRI_MUNICIPAL
SC_419_IM,Owerri North,ST_IM,LGA_IM_OWERRI_NORTH
SC_420_IM,Owerri West,ST_IM,LGA_IM_OWERRI_WEST
SC_421_JG,Auyo,ST_JI,LGA_JI_AUYO
SC_422_JG,Babura,ST_JI,LGA_JI_BABURA
SC_423_JG,Kanya,ST_JI,LGA_JI_BABURA
SC_424_JG,Birnin Kudu,ST_JI,LGA_JI_BIRNIN_KUDU
SC_425_JG,Birniwa,ST_JI,LGA_JI_BIRINIWA
SC_426_JG,Buji,ST_JI,LGA_JI_BUJI
SC_427_JG,Dutse,ST_JI,LGA_JI_DUTSE
SC_428_JG,Gagarawa,ST_JI,LGA_JI_GAGARAWA
SC_429_JG,Garki,ST_JI,LGA_JI_GARKI
SC_430_JG,Gumel,ST_JI,LGA_JI_GUMEL
SC_431_JG,Guri,ST_JI,LGA_JI_GURI
SC_432_JG,Gwaram,ST_JI,LGA_JI_GWARAM
SC_433_JG,Fagam,ST_JI,LGA_JI_DUTSE
SC_434_JG,Gwiwa,ST_JI,LGA_JI_GWIWA
SC_435_JG,Hadejia,ST_JI,LGA_JI_HADEJIA
SC_436_JG,Jahun,ST_JI,LGA_JI_JAHUN
SC_437_JG,K/Hausa,ST_JI,LGA_JI_KAFIN_HAUSA
SC_438_JG,Bulangu,ST_JI,LGA_JI_KAFIN_HAUSA
SC_439_JG,Kiri Kasamma,ST_JI,LGA_JI_KIRI_KASAMMA
SC_441_JG,Kazaure,ST_JI,LGA_JI_KAZAURE
SC_442_JG,Kiyawa,ST_JI,LGA_JI_KIYAWA
SC_443_JG,Maigatar,ST_JI,LGA_JI_MAIGATARI
SC_444_JG,M/Madori,ST_JI,LGA_JI_MALAM_MADORI
SC_445_JG,Miga,ST_JI,LGA_JI_MIGA
SC_446_JG,Ringim,ST_JI,LGA_JI_RINGIM
SC_447_JG,Roni,ST_JI,LGA_JI_RONI
SC_448_JG,Sule Tankarkar,ST_JI,LGA_JI_SULE_TANKARKAR
SC_449_JG,Taura,ST_JI,LGA_JI_TAURA
SC_450_JG,Yankwashi,ST_JI,LGA_JI_YANKWASHI
SC_451_KD,Basawa,ST_KD,LGA_KD_SABON_GARI
SC_452_KD,Chawai/Kauru,ST_KD,LGA_KD_KAURA
SC_453_KD,Chikun I,ST_KD,LGA_KD_CHIKUN
SC_454_KD,City,ST_KD,LGA_KD_ZARIA
SC_455_KD,Doka,ST_KD,LGA_KD_KADUNA_NORTH
SC_456_KD,Giwa East,ST_KD,LGA_KD_GIWA
SC_457_KD,Giwa West,ST_KD,LGA_KD_GIWA
SC_458_KD,Igabi East,ST_KD,LGA_KD_IGABI
SC_459_KD,Igabi West,ST_KD,LGA_KD_IGABI
SC_460_KD,Ikara,ST_KD,LGA_KD_IKARA
SC_461_KD,Jaba,ST_KD,LGA_KD_JABA
SC_462_KD,Jema‰Ûªa,ST_KD,LGA_KD_JEMA_A
SC_463_KD,Kachia,ST_KD,LGA_KD_KACHIA
SC_464_KD,Kagarko,ST_KD,LGA_KD_KAGARKO
SC_465_KD,Kajuru,ST_KD,LGA_KD_KAJURU
SC_466_KD,Kakangi,ST_KD,LGA_KD_BIRNIN_GWARI
SC_467_KD,Kaura,ST_KD,LGA_KD_KAURA
SC_468_KD,Kawo/Gabasawa,ST_KD,LGA_KD_KADUNA_NORTH
SC_469_KD,Kewaye,ST_KD,LGA_KD_ZARIA
SC_470_KD,Kubau,ST_KD,LGA_KD_KUBAU
SC_471_KD,Kudan,ST_KD,LGA_KD_KUDAN
SC_472_KD,Lere,ST_KD,LGA_KD_LERE
SC_473_KD,Magajin Gari,ST_KD,LGA_KD_BIRNIN_GWARI
SC_474_KD,Maigana,ST_KD,LGA_KD_SOBA
SC_475_KD,Makarfi,ST_KD,LGA_KD_MAKARFI
SC_476_KD,Makera,ST_KD,LGA_KD_KADUNA_NORTH
SC_477_KD,Sabon Gari,ST_KD,LGA_KD_SABON_GARI
SC_478_KD,Saminaka,ST_KD,LGA_KD_LERE
SC_479_KD,Sanga,ST_KD,LGA_KD_SANGA
SC_480_KD,Soba,ST_KD,LGA_KD_SOBA
SC_481_KD,Tudun Wada,ST_KD,LGA_KD_KADUNA_SOUTH
SC_482_KD,Unguwar Sanusi,ST_KD,LGA_KD_KADUNA_SOUTH
SC_483_KD,Zangon Kataf,ST_KD,LGA_KD_ZANGON_KATAF
SC_484_KD,Zonkwa,ST_KD,LGA_KD_ZANGON_KATAF
SC_485_KN,Albasu,ST_KN,LGA_KN_ALBASU
SC_486_KN,Shanono/Bagwai,ST_KN,LGA_KN_BAGWAI
SC_486_KN,Shanono/Bagwai,ST_KN,LGA_KN_SHANONO
SC_487_KN,Bebeji,ST_KN,LGA_KN_BEBEJI
SC_488_KN,Bichi,ST_KN,LGA_KN_BICHI
SC_489_KN,Bunkure,ST_KN,LGA_KN_BUNKURE
SC_490_KN,Dala,ST_KN,LGA_KN_DALA
SC_491_KN,Gwale,ST_KN,LGA_KN_GWALE
SC_492_KN,Dambatta,ST_KN,LGA_KN_DAMBATTA
SC_493_KN,Makoda,ST_KN,LGA_KN_MAKODA
SC_494_KN,Dawakin Kudu,ST_KN,LGA_KN_DAWAKIN_KUDU
SC_495_KN,Dawakin Tofa,ST_KN,LGA_KN_DAWAKIN_TOFA
SC_496_KN,Doguwa,ST_KN,LGA_KN_DOGUWA
SC_497_KN,Gabasawa,ST_KN,LGA_KN_GABASAWA
SC_498_KN,Gaya,ST_KN,LGA_KN_GAYA
SC_499_KN,Ajingi,ST_KN,LGA_KN_AJINGI
SC_500_KN,Gezawa,ST_KN,LGA_KN_GEZAWA
SC_501_KN,Gwarzo,ST_KN,LGA_KN_GWARZO
SC_502_KN,Kabo,ST_KN,LGA_KN_KABO
SC_503_KN,Kano Municipal,ST_KN,LGA_KN_KANO_MUNICIPAL
SC_504_KN,Tarauni,ST_KN,LGA_KN_TARAUNI
SC_505_KN,Karaye,ST_KN,LGA_KN_KARAYE
SC_506_KN,Rogo,ST_KN,LGA_KN_ROGO
SC_507_KN,Kiru,ST_KN,LGA_KN_KIRU
SC_508_KN,Kumbotso,ST_KN,LGA_KN_KUMBOTSO
SC_509_KN,Kura/Gurun Mallam,ST_KN,LGA_KN_KURA
SC_510_KN,Madobi,ST_KN,LGA_KN_MADOBI
SC_511_KN,Minjibir,ST_KN,LGA_KN_MINJIBIR
SC_512_KN,Nasarawa,ST_KN,LGA_KN_NASARAWA
SC_513_KN,Fagge,ST_KN,LGA_KN_FAGGE
SC_514_KN,Rano,ST_KN,LGA_KN_RANO
SC_515_KN,Kibiya,ST_KN,LGA_KN_KIBIYA
SC_516_KN,Rimi Gado/Tofa,ST_KN,LGA_KN_TOFA
SC_517_KN,Sumaila,ST_KN,LGA_KN_SUMAILA
SC_518_KN,Takai,ST_KN,LGA_KN_TAKAI
SC_519_KN,Tsanyawa/Kunchi,ST_KN,LGA_KN_KUNCHI
SC_519_KN,Tsanyawa/Kunchi,ST_KN,LGA_KN_TSANYAWA
SC_520_KN,Tudun Wada,ST_KN,LGA_KN_TUDUN_WADA
SC_521_KN,Ungogo,ST_KN,LGA_KN_UNGOGO
SC_522_KN,Warawa,ST_KN,LGA_KN_WARAWA
SC_523_KN,Wudil,ST_KN,LGA_KN_WUDIL
SC_524_KN,Garko,ST_KN,LGA_KN_GARKO
SC_525_KT,Bakori,ST_KT,LGA_KT_BAKORI
SC_526_KT,Bakori II(Tsiga),ST_KT,LGA_KT_BAKORI
SC_527_KT,Batsari,ST_KT,LGA_KT_BATSARI
SC_528_KT,Baure,ST_KT,LGA_KT_BAURE
SC_529_KT,Bindawa,ST_KT,LGA_KT_BINDAWA
SC_530_KT,Charanchi,ST_KT,LGA_KT_CHARANCHI
SC_531_KT,Dandume,ST_KT,LGA_KT_DANDUME
SC_532_KT,Danja,ST_KT,LGA_KT_DANJA
SC_533_KT,Danmusa,ST_KT,LGA_KT_DAN_MUSA
SC_534_KT,Daura,ST_KT,LGA_KT_DAURA
SC_535_KT,Dutsi,ST_KT,LGA_KT_DUTSI
SC_536_KT,Dutsin-Ma,ST_KT,LGA_KT_DUTSIN_MA
SC_537_KT,Faskari,ST_KT,LGA_KT_FASKARI
SC_538_KT,Funtua,ST_KT,LGA_KT_FUNTUA
SC_539_KT,Ingawa,ST_KT,LGA_KT_INGAWA
SC_540_KT,Jibia,ST_KT,LGA_KT_JIBIA
SC_541_KT,Kafur,ST_KT,LGA_KT_KAFUR
SC_542_KT,Kaita,ST_KT,LGA_KT_KAITA
SC_543_KT,Kankara,ST_KT,LGA_KT_KANKARA
SC_544_KT,Kankia,ST_KT,LGA_KT_KANKIA
SC_545_KT,Katsina,ST_KT,LGA_KT_KATSINA
SC_546_KT,Kurfi,ST_KT,LGA_KT_KURFI
SC_547_KT,Kusada,ST_KT,LGA_KT_KUSADA
SC_548_KT,Mai‰Ûªadua,ST_KT,LGA_KT_MAI_ADUA
SC_549_KT,Malumfashi East,ST_KT,LGA_KT_MALUMFASHI
SC_550_KT,Mani,ST_KT,LGA_KT_MANI
SC_551_KT,Mashi,ST_KT,LGA_KT_MASHI
SC_552_KT,Matazu,ST_KT,LGA_KT_MATAZU
SC_553_KT,Musawa,ST_KT,LGA_KT_MUSAWA
SC_554_KT,Rimi,ST_KT,LGA_KT_RIMI
SC_555_KT,Sabuwa,ST_KT,LGA_KT_SABUWA
SC_556_KT,Safana,ST_KT,LGA_KT_SAFANA
SC_557_KT,Sandamu,ST_KT,LGA_KT_SANDAMU
SC_558_KT,Zango,ST_KT,LGA_KT_ZANGO
SC_559_KB,Aleiro,ST_KE,LGA_KE_ALEIRO
SC_560_KB,Arewa,ST_KE,LGA_KE_AREWA_DANDI
SC_562_KB,Augie,ST_KE,LGA_KE_AUGIE
SC_563_KB,Bagudo East,ST_KE,LGA_KE_BAGUDO
SC_564_KB,Bagudo West,ST_KE,LGA_KE_BAGUDO
SC_565_KB,Birnin Kebbi North,ST_KE,LGA_KE_BIRNIN_KEBBI
SC_566_KB,Birnin Kebbi South,ST_KE,LGA_KE_BIRNIN_KEBBI
SC_567_KB,Bunza,ST_KE,LGA_KE_BUNZA
SC_568_KB,Dandi,ST_KE,LGA_KE_DANDI
SC_569_KB,Fakai,ST_KE,LGA_KE_FAKAI
SC_570_KB,Gwandu,ST_KE,LGA_KE_GWANDU
SC_571_KB,Jega,ST_KE,LGA_KE_JEGA
SC_572_KB,Kalgo,ST_KE,LGA_KE_KALGO
SC_573_KB,Koko/Besse,ST_KE,LGA_KE_KOKO_BESSE
SC_574_KB,Maiyama,ST_KE,LGA_KE_MAIYAMA
SC_575_KB,Ngaski,ST_KE,LGA_KE_NGASKI
SC_576_KB,Sakaba,ST_KE,LGA_KE_SAKABA
SC_577_KB,Shanga,ST_KE,LGA_KE_SHANGA
SC_578_KB,Suru,ST_KE,LGA_KE_SURU
SC_579_KB,Wasagu/Danko East,ST_KE,LGA_KE_WASAGU_DANKO
SC_580_KB,Wasagu/Danko West,ST_KE,LGA_KE_WASAGU_DANKO
SC_581_KB,Yauri,ST_KE,LGA_KE_YAURI
SC_582_KB,Zuru,ST_KE,LGA_KE_ZURU
SC_583_KG,Adavi,ST_KO,LGA_KO_ADAVI
SC_584_KG,Ajaokuta,ST_KO,LGA_KO_AJAOKUTA
SC_585_KG,Ankpa I,ST_KO,LGA_KO_ANKPA
SC_586_KG,Ankpa II,ST_KO,LGA_KO_ANKPA
SC_587_KG,Bassa,ST_KO,LGA_KO_BASSA
SC_588_KG,Dekina/Biraidu,ST_KO,LGA_KO_DEKINA
SC_589_KG,Okura,ST_KO,LGA_KO_DEKINA
SC_590_KG,Ibaji,ST_KO,LGA_KO_IBAJI
SC_591_KG,Idah,ST_KO,LGA_KO_IDAH
SC_592_KG,Igalamela-Odolu,ST_KO,LGA_KO_IGALAMELA_ODOLU
SC_593_KG,Ijumu,ST_KO,LGA_KO_IJUMU
SC_594_KG,Kabba/Bunu,ST_KO,LGA_KO_KABBA_BUNU
SC_595_KG,Kogi(K.k),ST_KO,LGA_KO_KOGI
SC_596_KG,Lokoja I,ST_KO,LGA_KO_LOKOJA
SC_597_KG,Lokoja II,ST_KO,LGA_KO_LOKOJA
SC_598_KG,Mopa-Muro,ST_KO,LGA_KO_MOPA_MURO
SC_599_KG,Ofu,ST_KO,LGA_KO_OFU
SC_600_KG,Ogori/Magongo,ST_KO,LGA_KO_OGORI_MAGONGO
SC_601_KG,Okehi,ST_KO,LGA_KO_OKEHI
SC_602_KG,Okene Town,ST_KO,LGA_KO_OKENE
SC_603_KG,Okene II(South),ST_KO,LGA_KO_OKENE
SC_604_KG,Olamaboro I,ST_KO,LGA_KO_OLAMABORO
SC_605_KG,Omala,ST_KO,LGA_KO_OMALA
SC_606_KG,Yagba East,ST_KO,LGA_KO_YAGBA_EAST
SC_607_KG,Yagba West,ST_KO,LGA_KO_YAGBA_WEST
SC_608_KW,Afon,ST_KW,LGA_KW_ASA
SC_609_KW,Onire/Owode,ST_KW,LGA_KW_ASA
SC_610_KW,Ilesha/Gwanara,ST_KW,LGA_KW_BARUTEN
SC_611_KW,Okuta/Ayashkira,ST_KW,LGA_KW_BARUTEN
SC_612_KW,Lafiagi,ST_KW,LGA_KW_EDU
SC_613_KW,Patigi,ST_KW,LGA_KW_PATEGI
SC_614_KW,Ekiti,ST_KW,LGA_KW_EKITI
SC_615_KW,Oke-Ero,ST_KW,LGA_KW_OKE_ERO
SC_616_KW,Omupo,ST_KW,LGA_KW_IFELODUN
SC_617_KW,Share/Oke-Ode,ST_KW,LGA_KW_IFELODUN
SC_618_KW,Ilorin East,ST_KW,LGA_KW_ILORIN_EAST
SC_619_KW,Ilorin South,ST_KW,LGA_KW_ILORIN_SOUTH
SC_620_KW,Ilorin Central,ST_KW,LGA_KW_ILORIN_WEST
SC_621_KW,Ilorin North West,ST_KW,LGA_KW_ILORIN_WEST
SC_622_KW,Irepodun,ST_KW,LGA_KW_IREPODUN
SC_623_KW,Isin,ST_KW,LGA_KW_ISIN
SC_624_KW,Gwanabe/Adena/Banni,ST_KW,LGA_KW_KAIAMA
SC_625_KW,Kaiama/Wajibe/Kemanji,ST_KW,LGA_KW_KAIAMA
SC_626_KW,Lanwa/Ejidongari,ST_KW,LGA_KW_MORO
SC_627_KW,Oloru/Malete/Ipaiye,ST_KW,LGA_KW_MORO
SC_628_KW,Balogun/Ojumu,ST_KW,LGA_KW_OFFA
SC_629_KW,Shawo/Essa,ST_KW,LGA_KW_OFFA
SC_630_KW,Odo-Ogun,ST_KW,LGA_KW_OYUN
SC_631_KW,Oke-Ogun,ST_KW,LGA_KW_ILORIN_SOUTH
SC_632_LA,Agege I,ST_LA,LGA_LA_AGEGE
SC_633_LA,Agege II,ST_LA,LGA_LA_AGEGE
SC_634_LA,Ajeromi/Ifelodun I,ST_LA,LGA_LA_AJEROMI_IFELODUN
SC_635_LA,Ajeromi/Ifelodun II,ST_LA,LGA_LA_AJEROMI_IFELODUN
SC_636_LA,Alimosho I,ST_LA,LGA_LA_ALIMOSHO
SC_637_LA,Alimosho II,ST_LA,LGA_LA_ALIMOSHO
SC_638_LA,Amuwo Odofin I,ST_LA,LGA_LA_AMUWO_ODOFIN
SC_639_LA,Amuwo Odofin II,ST_LA,LGA_LA_AMUWO_ODOFIN
SC_640_LA,Apapa I,ST_LA,LGA_LA_APAPA
SC_641_LA,Apapa II,ST_LA,LGA_LA_APAPA
SC_642_LA,Badagry I,ST_LA,LGA_LA_BADAGRY
SC_643_LA,Badagry II,ST_LA,LGA_LA_BADAGRY
SC_644_LA,Epe I,ST_LA,LGA_LA_EPE
SC_645_LA,Epe II,ST_LA,LGA_LA_EPE
SC_646_LA,Eti-Osa I,ST_LA,LGA_LA_ETI_OSA
SC_647_LA,Eti-Osa II,ST_LA,LGA_LA_ETI_OSA
SC_648_LA,Ibeju-Lekki I,ST_LA,LGA_LA_IBEJU_LEKKI
SC_649_LA,Ibeju-Lekki II,ST_LA,LGA_LA_IBEJU_LEKKI
SC_650_LA,Ifako/Ijaiye I,ST_LA,LGA_LA_IFAKO_IJAIYE
SC_651_LA,Ifako/Ijaiye II,ST_LA,LGA_LA_IFAKO_IJAIYE
SC_652_LA,Ikeja I,ST_LA,LGA_LA_IKEJA
SC_653_LA,Ikeja II,ST_LA,LGA_LA_IKEJA
SC_654_LA,Ikorodu I,ST_LA,LGA_LA_IKORODU
SC_655_LA,Ikorodu II,ST_LA,LGA_LA_IKORODU
SC_656_LA,Kosofe I,ST_LA,LGA_LA_KOSOFE
SC_657_LA,Kosofe II,ST_LA,LGA_LA_KOSOFE
SC_658_LA,Lagos Island I,ST_LA,LGA_LA_LAGOS_ISLAND
SC_659_LA,Lagos Island II,ST_LA,LGA_LA_LAGOS_ISLAND
SC_660_LA,Lagos Mainland I,ST_LA,LGA_LA_LAGOS_MAINLAND
SC_661_LA,Lagos Mainland II,ST_LA,LGA_LA_LAGOS_MAINLAND
SC_662_LA,Mushin I,ST_LA,LGA_LA_MUSHIN
SC_663_LA,Mushin II,ST_LA,LGA_LA_MUSHIN
SC_664_LA,Ojo I,ST_LA,LGA_LA_OJO
SC_665_LA,Ojo II,ST_LA,LGA_LA_OJO
SC_666_LA,Oshodi/Isolo I,ST_LA,LGA_LA_OSHODI_ISOLO
SC_667_LA,Oshodi/Isolo II,ST_LA,LGA_LA_OSHODI_ISOLO
SC_668_LA,Shomolu I,ST_LA,LGA_LA_SHOMOLU
SC_669_LA,Shomolu II,ST_LA,LGA_LA_SHOMOLU
SC_670_LA,Surulere I,ST_LA,LGA_LA_SURULERE
SC_671_LA,Surulere II,ST_LA,LGA_LA_SURULERE
SC_672_NW,Akwanga North,ST_NA,LGA_NA_AKWANGA
SC_673_NW,Akwanga South,ST_NA,LGA_NA_AKWANGA
SC_674_NW,Awe North,ST_NA,LGA_NA_AWE
SC_675_NW,Awe South,ST_NA,LGA_NA_AWE
SC_676_NW,Doma North,ST_NA,LGA_NA_DOMA
SC_677_NW,Doma South,ST_NA,LGA_NA_DOMA
SC_678_NW,Karu/Gitata,ST_NA,LGA_NA_KARU
SC_679_NW,Karshi/Uke,ST_NA,LGA_NA_KARU
SC_680_NW,Keana,ST_NA,LGA_NA_KEANA
SC_681_NW,Keffi West,ST_NA,LGA_NA_KEFFI
SC_682_NW,Keffi East,ST_NA,LGA_NA_KEFFI
SC_683_NW,Kokona East,ST_NA,LGA_NA_KOKONA
SC_684_NW,Kokona West,ST_NA,LGA_NA_KOKONA
SC_685_NW,Lafia Central,ST_NA,LGA_NA_LAFIA
SC_686_NW,Lafia North,ST_NA,LGA_NA_LAFIA
SC_687_NW,Nasarawa,ST_NA,LGA_NA_NASARAWA
SC_688_NW,Loki/Udege,ST_NA,LGA_NA_NASARAWA
SC_689_NW,Nass-Eggon West,ST_NA,LGA_NA_KEFFI
SC_690_NW,Nass-Eggon East,ST_NA,LGA_NA_NASARAWA_EGGON
SC_691_NW,Obi I,ST_NA,LGA_NA_OBI
SC_692_NW,Obi II,ST_NA,LGA_NA_OBI
SC_693_NW,Gadabuke/Toto,ST_NA,LGA_NA_TOTO
SC_694_NW,Umaisha,ST_NA,LGA_NA_TOTO
SC_695_NW,Wamba,ST_NA,LGA_NA_WAMBA
SC_696_NG,Agaie,ST_NI,LGA_NI_AGAIE
SC_697_NG,Agwara,ST_NI,LGA_NI_AGWARA
SC_698_NG,Bida I,ST_NI,LGA_NI_BIDA
SC_699_NG,Bida II,ST_NI,LGA_NI_BIDA
SC_700_NG,Borgu,ST_NI,LGA_NI_BORGU
SC_701_NG,Bosso,ST_NI,LGA_NI_BOSSO
SC_702_NG,Chanchaga,ST_NI,LGA_NI_CHANCHAGA
SC_703_NG,Edati,ST_NI,LGA_NI_EDATI
SC_704_NG,Gbako,ST_NI,LGA_NI_GBAKO
SC_705_NG,Gurara,ST_NI,LGA_NI_GURARA
SC_706_NG,Katcha,ST_NI,LGA_NI_KATCHA
SC_707_NG,Kontagora I,ST_NI,LGA_NI_KONTAGORA
SC_708_NG,Kontagora II,ST_NI,LGA_NI_KONTAGORA
SC_709_NG,Lapai,ST_NI,LGA_NI_LAPAI
SC_710_NG,Lavun,ST_NI,LGA_NI_LAVUN
SC_711_NG,Magama,ST_NI,LGA_NI_MAGAMA
SC_712_NG,Mariga,ST_NI,LGA_NI_MARIGA
SC_713_NG,Mashegu,ST_NI,LGA_NI_MASHEGU
SC_714_NG,Mokwa,ST_NI,LGA_NI_MOKWA
SC_715_NG,Munya,ST_NI,LGA_NI_MUNYA
SC_716_NG,Paikoro,ST_NI,LGA_NI_PAIKORO
SC_717_NG,Rafi,ST_NI,LGA_NI_RAFI
SC_718_NG,Rijau,ST_NI,LGA_NI_RIJAU
SC_719_NG,Shiroro,ST_NI,LGA_NI_SHIRORO
SC_720_NG,Suleja,ST_NI,LGA_NI_SULEJA
SC_721_NG,Tapa,ST_NI,LGA_NI_TAFA
SC_722_NG,Wushishi,ST_NI,LGA_NI_WUSHISHI
SC_723_OG,Abeokuta South I,ST_OG,LGA_OG_ABEOKUTA_SOUTH
SC_724_OG,Abeokuta South II,ST_OG,LGA_OG_ABEOKUTA_SOUTH
SC_725_OG,Odeda Area,ST_OG,LGA_OG_ODEDA
SC_726_OG,Abeokuta North,ST_OG,LGA_OG_ABEOKUTA_NORTH
SC_727_OG,Obafemi/Owode,ST_OG,LGA_OG_OBAFEMI_OWODE
SC_728_OG,Ifo I,ST_OG,LGA_OG_IFO
SC_729_OG,Ifo II,ST_OG,LGA_OG_IFO
SC_730_OG,Ewekoro/Itori/Elere-Adubi,ST_OG,LGA_OG_EWEKORO
SC_731_OG,Ijebu North I(Ijebu-Igbo),ST_OG,LGA_OG_IJEBU_NORTH
SC_732_OG,Ijebu North II(Ago-Iwoye/Oru/Awa,ST_OG,LGA_OG_IJEBU_NORTH
SC_733_OG,Ijebu East Area,ST_OG,LGA_OG_IJEBU_EAST
SC_734_OG,Ogun Waterside(Abigi/Ibiade/Iwopin/Oni),ST_OG,LGA_OG_OGUN_WATERSIDE
SC_735_OG,Ijebu-Ode,ST_OG,LGA_OG_IJEBU_ODE
SC_736_OG,Odogbolu(Alekkun-Ifesowapo/Laporu,ST_OG,LGA_OG_ODOGBOLU
SC_737_OG,Ijebu North East Ilugun-Alaro,ST_OG,LGA_OG_IJEBU_NORTH
SC_737_OG,Ijebu North East Ilugun-Alaro,ST_OG,LGA_OG_IJEBU_NORTH_EAST
SC_738_OG,Sagamu I Offin,ST_OG,LGA_OG_SAGAMU
SC_739_OG,Sagamu II Makun,ST_OG,LGA_OG_OGUN_WATERSIDE
SC_740_OG,Ikenne(Irepodun),ST_OG,LGA_OG_IKENNE
SC_741_OG,Remo North(Idarapo),ST_OG,LGA_OG_REMO_NORTH
SC_742_OG,Imeko-Afon,ST_OG,LGA_OG_IMEKO_AFON
SC_743_OG,Egbado North I,ST_OG,LGA_OG_YEWA_NORTH
SC_744_OG,Egbado North II,ST_OG,LGA_OG_YEWA_NORTH
SC_745_OG,Idiroko Ipokia,ST_OG,LGA_OG_IPOKIA
SC_746_OG,Egbado South(Ilaro/Owode),ST_OG,LGA_OG_YEWA_SOUTH
SC_747_OG,Ado/Odo/Ota I,ST_OG,LGA_OG_ADO_ODO_OTA
SC_748_OG,Ado-Odo/Ota II,ST_OG,LGA_OG_ADO_ODO_OTA
SC_749_OD,Akoko North East,ST_ON,LGA_ON_AKOKO_NORTH_EAST
SC_750_OD,Akoko North West I,ST_ON,LGA_ON_AKOKO_NORTH_WEST
SC_751_OD,Akoko North West II,ST_ON,LGA_ON_AKOKO_NORTH_WEST
SC_752_OD,Akoko South East,ST_ON,LGA_ON_AKOKO_SOUTH_EAST
SC_753_OD,Akoko South West I,ST_ON,LGA_ON_AKOKO_SOUTH_WEST
SC_754_OD,Akoko South West II,ST_ON,LGA_ON_AKOKO_SOUTH_WEST
SC_755_OD,Akure North,ST_ON,LGA_ON_AKURE_NORTH
SC_756_OD,Akure South I,ST_ON,LGA_ON_AKURE_SOUTH
SC_757_OD,Akure South II,ST_ON,LGA_ON_AKURE_SOUTH
SC_758_OD,Ese Odo,ST_ON,LGA_ON_ESE_ODO
SC_759_OD,Idanre,ST_ON,LGA_ON_IDANRE
SC_760_OD,Ifedore,ST_ON,LGA_ON_IFEDORE
SC_761_OD,Ilaje I,ST_ON,LGA_ON_ILAJE
SC_763_OD,Ileoluji/Okeigbo,ST_ON,LGA_ON_ILE_OLUJI_OKEIGBO
SC_764_OD,Irele,ST_ON,LGA_ON_IRELE
SC_765_OD,Odigbo I,ST_ON,LGA_ON_ODIGBO
SC_766_OD,Odigbo II,ST_ON,LGA_ON_ODIGBO
SC_767_OD,Okitipupa I,ST_ON,LGA_ON_OKITIPUPA
SC_768_OD,Okitipupa II,ST_ON,LGA_ON_OKITIPUPA
SC_769_OD,Ondo East,ST_ON,LGA_ON_ONDO_EAST
