country_id,country_name,admin_level_1_id,admin_level_1_name,admin_level_2_id,admin_level_2_name,admin_level_3_count
CT_GHA,Ghana,ADM1_GHA_VOLTA,Volta,ADM2_GHA_SOUTH_DAYI,South Dayi,1
CT_GHA,Ghana,ADM1_GHA_VOLTA,Volta,ADM2_GHA_SOUTH_TONGU,South Tongu,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_AHANTA_WEST,Ahanta West,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_AMENFI_CENTRAL,Amenfi Central,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_AMENFI_WEST,Amenfi West,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_EFFIA_KWESIMINTSIM_MUNICIPAL,Effia Kwesimintsim Municipal,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_ELLEMBELLE,Ellembelle,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_JOMORO,Jomoro,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_MPOHOR,Mpohor,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_NZEMA_EAST_MUNICIPAL,Nzema East Municipal,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_PRESTEA_HUNI_VALLEY_MUNICIPAL,Prestea-Huni Valley Municipal,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_SEKONDI_TAKORADI_METROPOLITAN,Sekondi Takoradi Metropolitan,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_SHAMA,Shama,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_TARKWA_NSUAEM_MUNICIPAL,Tarkwa-Nsuaem Municipal,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_WASSA_AMENFI_EAST,Wassa Amenfi East,1
CT_GHA,Ghana,ADM1_GHA_WESTERN,Western,ADM2_GHA_WASSA_EAST,Wassa East,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_AOWIN,Aowin,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_BIA_EAST,Bia East,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_BIA_WEST,Bia West,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_BIBIANI_ANHWIASO_BEKWAI,Bibiani Anhwiaso Bekwai,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_BODI,Bodi,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_JUABOSO,Juaboso,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_SEFWI_AKONTOMBRA,Sefwi Akontombra,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_SEFWI_WIAWSO,Sefwi-Wiawso,1
CT_GHA,Ghana,ADM1_GHA_WESTERN_NORTH,Western North,ADM2_GHA_SUAMAN,Suaman,1
