country_id,country_name,admin_level_1_id,admin_level_1_name,admin_level_2_id,admin_level_2_name,admin_level_3_count
CT_CMR,Cameroon,ADM1_CMR_SOUTH,South,ADM2_CMR_MVILA,Mvila,7
CT_CMR,Cameroon,ADM1_CMR_SOUTH,South,ADM2_CMR_OCEAN,Océan,8
CT_CMR,Cameroon,ADM1_CMR_SOUTH,South,ADM2_CMR_VALLEE_DU_NTEM,Vallée-du-Ntem,3
CT_CMR,Cameroon,ADM1_CMR_SOUTHWEST,Southwest,ADM2_CMR_FAKO,Fako,5
CT_CMR,Cameroon,ADM1_CMR_SOUTHWEST,Southwest,ADM2_CMR_KOUPE_MANENGOUBA,Koupé-Manengouba,2
CT_CMR,Cameroon,ADM1_CMR_SOUTHWEST,Southwest,ADM2_CMR_LEBIALEM,Lebialem,3
CT_CMR,Cameroon,ADM1_CMR_SOUTHWEST,Southwest,ADM2_CMR_MANYU,Manyu,4
CT_CMR,Cameroon,ADM1_CMR_SOUTHWEST,Southwest,ADM2_CMR_MEME,Meme,3
CT_CMR,Cameroon,ADM1_CMR_SOUTHWEST,Southwest,ADM2_CMR_NDIAN,Ndian,9
CT_CMR,Cameroon,ADM1_CMR_WEST,West,ADM2_CMR_BAMBOUTOS,Bamboutos,4
CT_CMR,Cameroon,ADM1_CMR_WEST,West,ADM2_CMR_HAUTS_PLATEAUX,Hauts-Plateaux,4
CT_CMR,Cameroon,ADM1_CMR_WEST,West,ADM2_CMR_HAUT_NKAM,Haut-Nkam,7
CT_CMR,Cameroon,ADM1_CMR_WEST,West,ADM2_CMR_KOUNG_KHI,Koung-Khi,4
CT_CMR,Cameroon,ADM1_CMR_WEST,West,ADM2_CMR_MENOUA,Menoua,6
CT_CMR,Cameroon,ADM1_CMR_WEST,West,ADM2_CMR_MIFI,Mifi,3
CT_CMR,Cameroon,ADM1_CMR_WEST,West,ADM2_CMR_NDE,Ndé,4
CT_CMR,Cameroon,ADM1_CMR_WEST,West,ADM2_CMR_NOUN,Noun,9
