town_id,town_name,lga_id,state_id
TOWN_AB_ABA_NORTH_ABA_CENTRAL,Aba Central,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ABA_OW_RD,Aba-OW Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ABAGWU_ST,Abagwu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ABAUKWU,Abaukwu,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ABAUKWU_ST,Abaukwu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ABIA_UNIVERSITY_RD,Abia University Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ACHI_ST,Achi St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ACHILIHU_RD,Achilihu Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ADINDU_ST,Adindu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ADUKA_A_AVE,Aduka A Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AFIKPO_ST,Afikpo St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AFO_ULE_ST,Afo Ule St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AGBARAEVO_ST,Agbaraevo St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AGNAOHU_CLOSE,Agnaohu Close,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AGOMUO_ST,Agomuo St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AGU_AVE,Agu Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AGUTA_ST,Aguta St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AGWU_AVE,Agwu Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AHUKANNA_ST,Ahukanna St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AHUNANYA_ST,Ahunanya St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AJIWE_AVE,Ajiwe Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AJOKWU_AVE,Ajokwu Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AKANU_OCHURU_AVE,Akanu Ochuru Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AKPU_RD,Akpu Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AKPULONU_ST,Akpulonu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AKUOBI_ST,Akuobi St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AKWETE_ST,Akwete St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ALOZIE_ST,Alozie St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMADI_AVE,Amadi Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMAEKPU_ST,Amaekpu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMANDUGBA_ST,Amandugba St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMANZE_ST,Amanze St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMAOGWUGWU_AVE,Amaogwugwu Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMARA_AVE,Amara Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMAUKWU_RD,Amaukwu Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMBROSE_EBIOGU_AVE,Ambrose Ebiogu Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AMUCHA_ST,Amucha St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ANANABA_ST,Ananaba St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ANYANWU_ST,Anyanwu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ANYANWU_ST_OSUSU,Anyanwu St Osusu,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_APOSTOLIC_RD,Apostolic Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_APPOLUS_AVE,Appolus Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ARIATIA_MARKET_AVE,Ariatia Market Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ARMY_BARRACKS_ST,Army Barracks St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AROCHUKWU_ST,Arochukwu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ASA_RD,Asa Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ASA_TRIANGLE,Asa Triangle,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ASAOKPUJA,Asaokpuja,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AZIUKWU_RD,Aziukwu Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_AZKA_DRIVE,Azka Drive,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_BENDE_ST,Bende St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_BESSY_AVE,Bessy Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_BOUNDARY_ST,Boundary St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_BROAD_ST,Broad St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CALABAR_ST,Calabar St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CAMEROUN_RD,Cameroun Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CEMETERY_RD,Cemetery Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHARITY_ST,Charity St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIBUIKE_AVE,Chibuike Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIEDOZIE_AVE,Chiedozie Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIEF_AGUWA_AVE,Chief Aguwa Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIEF_NWANGWA_AVE,Chief Nwangwa Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIEF_NWOSU_ST,Chief Nwosu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIEF_SOLOMON_ALOZIE,Chief Solomon Alozie,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIEF_UBANI_RD,Chief Ubani Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIEF_UGWUZOR_ST,Chief Ugwuzor St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHILAKA_ST,Chilaka St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIMA_ST,Chima St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHINATA_AVE,Chinata Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CHIZOBA_ST,Chizoba St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CLIFFORD_RD,Clifford Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_COMPOST_RD,Compost Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_CONSTITUTION_CRESCENT,Constitution Crescent,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_DANFODIO_RD,Danfodio Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_DEGEMA_ST,Degema St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_DURU_ST,Duru St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ECN_RD,ECN Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_EBERECHI_ST,Eberechi St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_EHI_RD,Ehi Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_EME_ST,Eme St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ETCHIE_RD,Etchie Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_EZIUKWU_RD,Eziukwu Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_FACTORY_RD,Factory Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_GREEKS_ST,Greeks St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_HOSPITAL_RD,Hospital Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_IBENYI_ST,Ibenyi St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_IBO_ST,Ibo St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_IHEOMA_ST,Iheoma St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_IKEDURU_ST,Ikeduru St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_INDEPENDENCE_RD,Independence Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_INDUSTRY_RD,Industry Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ISIEKENSI_ST,Isiekensi St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ISUOFIA_ST,Isuofia St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_JAJA_ST,Jaja St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_KENT_ST,Kent St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_LAGOS_ST,Lagos St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_MARKET_ST,Market St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_MBANASA_ST,Mbanasa St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_MILVERTON_AVE,Milverton Ave,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_NDOKI_RD,Ndoki Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_NGWA_RD,Ngwa Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_NWANGWUMA_ST,Nwangwuma St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_NZA_ST,Nza St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_OBIORA_RD,Obiora Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_OHA_RD,Oha Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_OHABIAM_LAYOUT,Ohabiam Layout,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_OKIGWE_RD,Okigwe Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_OSUSU_LAYOUT,Osusu Layout,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_OVOM,Ovom,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_POUND_RD,Pound Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_SCHOOL_RD,School Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ST_MICHAEL_S_RD,St Michael's Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_TENANT_RD,Tenant Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_ULASI_RD,Ulasi Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UMUMBA_ST,Umumba St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UMUNGASI,Umungasi,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UMUNNA_ATO_ST,Umunna Ato St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UMUNNA_ST,Umunna St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UMUNWAOKE_ST,Umunwaoke St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UMUOGELE_ST,Umuogele St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UMUOKPARA_ST,Umuokpara St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UMUOSU_ST,Umuosu St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UNITY_ST,Unity St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_UYO_ST,Uyo St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_VICTORIA_ST,Victoria St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_WEEKS_RD,Weeks Rd,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABA_NORTH_YORK_ST,York St,LGA_AB_ABA_NORTH,ST_AB
TOWN_AB_ABAUKWU,Abaukwu,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_AKOLI,Akoli,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_AMANFURU,Amanfuru,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_ASAEME,Asaeme,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_ASAOKPUAJA,Asaokpuaja,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_EZIUKWU,Eziukwu,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_IHIEORJI,Ihieorji,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_NDIEGORO,Ndiegoro,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_NNETU,Nnetu,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_OBUDA,Obuda,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_OHABIAM,Ohabiam,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_UMUAGBAI,Umuagbai,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_UMUMBA,Umumba,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_UMUNISI,Umunisi,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_UMUOGELE,Umuogele,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_UMUOKPOJI,Umuokpoji,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_UMUOSI,Umuosi,LGA_AB_ABA_SOUTH,ST_AB
TOWN_AB_ABA_ISU,Aba Isu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ABORU,Aboru,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ABUMA,Abuma,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ACHARA,Achara,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AGBAGWU,Agbagwu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AGBOR,Agbor,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AHUMA,Ahuma,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMACHI,Amachi,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMAEBEM,Amaebem,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMAELU,Amaelu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMAETITI,Amaetiti,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMAFIA,Amafia,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMAKARAMA,Amakarama,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMAKPOFIA,Amakpofia,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMAMIRI,Amamiri,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMANGWU,Amangwu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMANKWU,Amankwu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMANNAGWU,Amannagwu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMAOGBU,Amaogbu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMASA,Amasa,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMATITI,Amatiti,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMEKE,Ameke,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMIYI,Amiyi,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMOBA,Amoba,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMODU,Amodu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMUKABI,Amukabi,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMUKWA,Amukwa,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMURU,Amuru,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_AMUVI,Amuvi,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ASAGA,Asaga,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ATAN,Atan,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ATANI,Atani,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_EBEMOFIA,Ebemofia,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_EZIAFOR,Eziafor,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_EZIAMA,Eziama,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_IBOM,Ibom,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_IDIMA,Idima,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_IHEOSU,Iheosu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ISINKPU,Isinkpu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ITUM,Itum,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_AGWU,Ndi Agwu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_EBELAGU,Ndi Ebelagu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_EMEME,Ndi Ememe,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_IBOM,Ndi Ibom,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_ITE,Ndi Ite,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_NSI,Ndi Nsi,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_OJI_ABAM,Ndi Oji Abam,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_OJI_UGWO,Ndi Oji Ugwo,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_OKEREKE,Ndi Okereke,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_OKORIE,Ndi Okorie,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDI_OKWARA,Ndi Okwara,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDIEBE,Ndiebe,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDIOKPO,Ndiokpo,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NDIYA,Ndiya,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NKPAKPI,Nkpakpi,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_NKPORO,Nkporo,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBIAGWULU,Obiagwulu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBIAKANA,Obiakana,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBICIHIE,Obicihie,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBIENE,Obiene,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBIEZE,Obieze,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBIJOMA,Obijoma,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBILUOKO,Obiluoko,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBINKITA,Obinkita,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBINTO,Obinto,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OBOMIME,Obomime,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ODUENYI,Oduenyi,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OHOMJA,Ohomja,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OKPO,Okpo,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OROR,Oror,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_OZU_ABAM,Ozu Abam,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UBILA,Ubila,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UGBO,Ugbo,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UGWO_OGO,Ugwo-Ogo,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UGWU_ADUENYI,Ugwu Aduenyi,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UGWU_AVOR,Ugwu Avor,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UGWUAKUMA,Ugwuakuma,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UJARI,Ujari,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UKWUAKWU,Ukwuakwu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ULUGHANGWU,Ulughangwu,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UMUCHIAKUMA,Umuchiakuma,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UMUYE,Umuye,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_UMUZOMGBO,Umuzomgbo,LGA_AB_AROCHUKWU,ST_AB
TOWN_AB_ACHI,Achi,LGA_AB_BENDE,ST_AB
TOWN_AB_AGBAMUZU,Agbamuzu,LGA_AB_BENDE,ST_AB
TOWN_AB_AGBO,Agbo,LGA_AB_BENDE,ST_AB
TOWN_AB_AGBOAKOLI,Agboakoli,LGA_AB_BENDE,ST_AB
TOWN_AB_AGBOMIRI,Agbomiri,LGA_AB_BENDE,ST_AB
TOWN_AB_AGBOZU,Agbozu,LGA_AB_BENDE,ST_AB
TOWN_AB_AKANU,Akanu,LGA_AB_BENDE,ST_AB
TOWN_AB_AKOLI_IMENYI,Akoli Imenyi,LGA_AB_BENDE,ST_AB
TOWN_AB_AKWANU,Akwanu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMABA,Amaba,LGA_AB_BENDE,ST_AB
TOWN_AB_AMABANTA,Amabanta,LGA_AB_BENDE,ST_AB
TOWN_AB_AMABIA,Amabia,LGA_AB_BENDE,ST_AB
TOWN_AB_AMABO,Amabo,LGA_AB_BENDE,ST_AB
TOWN_AB_AMADIABA,Amadiaba,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAEDUKWO,Amaedukwo,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAEKE,Amaeke,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAEKPU,Amaekpu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAELU,Amaelu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAEZE,Amaeze,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAGBO,Amagbo,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAGU_AMABA,Amagu/Amaba,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAIGWU,Amaigwu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAIYI,Amaiyi,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAKPO,Amakpo,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAKWU,Amakwu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAMBA,Amamba,LGA_AB_BENDE,ST_AB
TOWN_AB_AMANGWU,Amangwu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMANKALU,Amankalu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOBA,Amaoba,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOFUFE,Amaofufe,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOGWU,Amaogwu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOHORO,Amaohoro,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOJI,Amaoji,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOKAYI,Amaokayi,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOKPU,Amaokpu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOKWE,Amaokwe,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAOKWO,Amaokwo,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAUGWU,Amaugwu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAUKWU,Amaukwu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAUTA,Amauta,LGA_AB_BENDE,ST_AB
TOWN_AB_AMAZU,Amazu,LGA_AB_BENDE,ST_AB
TOWN_AB_AMIYI,Amiyi,LGA_AB_BENDE,ST_AB
TOWN_AB_AMOJI,Amoji,LGA_AB_BENDE,ST_AB
TOWN_AB_AMUTA,Amuta,LGA_AB_BENDE,ST_AB
TOWN_AB_APANU,Apanu,LGA_AB_BENDE,ST_AB
TOWN_AB_EBEM,Ebem,LGA_AB_BENDE,ST_AB
TOWN_AB_EBGUEGBUBU,Ebguegbubu,LGA_AB_BENDE,ST_AB
TOWN_AB_ELU_LODU,Elu-Lodu,LGA_AB_BENDE,ST_AB
TOWN_AB_ELUAMA,Eluama,LGA_AB_BENDE,ST_AB
TOWN_AB_ELUGWUMBA,Elugwumba,LGA_AB_BENDE,ST_AB
TOWN_AB_ETITI,Etiti,LGA_AB_BENDE,ST_AB
TOWN_AB_EZENTA,Ezenta,LGA_AB_BENDE,ST_AB
TOWN_AB_EZEUKWU,Ezeukwu,LGA_AB_BENDE,ST_AB
TOWN_AB_IBINANTA,Ibinanta,LGA_AB_BENDE,ST_AB
TOWN_AB_IBINAUKWU,Ibinaukwu,LGA_AB_BENDE,ST_AB
TOWN_AB_IBOM,Ibom,LGA_AB_BENDE,ST_AB
TOWN_AB_IDIAGBO,Idiagbo,LGA_AB_BENDE,ST_AB
